# race=practice
# car=unknown
# track=unknown
# lane=1
# controller=unknown
# start_epoch=1609459368
# sample_rate_hz=200
t_ms,current_A,track_V,supply_V,marker
11849,-0.01,0.06,9.86,0
11853,0.02,0.06,9.87,0
11891,-0.11,0.06,9.90,0
11891,-0.01,0.06,9.86,0
11898,-0.04,0.06,9.88,0
11900,0.05,0.06,9.87,0
11905,0.15,0.06,9.89,0
11909,-0.14,0.06,9.88,0
11914,-0.01,0.06,9.89,0
11918,-0.14,0.06,9.89,0
11923,-0.08,0.06,9.88,0
11927,0.02,0.06,9.86,0
11932,-0.08,0.06,9.88,0
11937,0.02,0.06,9.88,0
11942,0.08,0.06,9.88,0
11946,0.02,0.06,9.87,0
11951,-0.01,0.06,9.86,0
11956,0.05,0.06,9.88,0
11960,-0.01,0.06,9.87,0
11965,0.05,0.06,9.87,0
11969,-0.04,0.06,9.88,0
11974,-0.11,0.06,9.88,0
11978,-0.04,0.06,9.88,0
11983,0.08,0.06,9.88,0
11987,-0.17,0.06,9.89,0
11991,0.02,0.06,9.87,0
11996,0.02,0.06,9.89,0
12001,-0.14,0.06,9.88,0
12005,-0.01,0.06,9.87,0
12010,0.05,0.06,9.85,0
12015,-0.01,0.06,9.86,0
12019,-0.01,0.06,9.87,0
12023,0.05,0.05,9.88,0
12028,0.05,0.06,9.87,0
12032,-0.08,0.06,9.89,0
12037,0.05,0.06,9.88,0
12041,-0.04,0.06,9.85,0
12045,-0.11,0.06,9.89,0
12050,-0.01,0.06,9.88,0
12055,0.08,0.06,9.88,0
12059,0.05,0.06,9.88,0
12063,-0.01,0.06,9.87,0
12068,-0.01,0.06,9.88,0
12073,-0.01,0.06,9.86,0
12078,-0.01,0.06,9.87,0
12082,0.05,0.06,9.88,0
12087,-0.01,0.05,9.86,0
12091,-0.01,0.06,9.89,0
12096,-0.01,0.06,9.86,0
12100,0.15,0.06,9.88,0
12105,0.12,0.06,9.88,0
12109,-0.11,0.06,9.86,0
12114,0.02,0.06,9.85,0
12118,0.08,0.06,9.88,0
12123,0.05,0.06,9.89,0
12127,-0.11,0.05,9.88,0
12132,-0.01,0.06,9.88,0
12136,0.02,0.06,9.86,0
12141,-0.01,0.06,9.86,0
12145,0.15,0.06,9.89,0
12150,-0.01,0.06,9.86,0
12155,0.08,0.06,9.88,0
12159,-0.08,0.06,9.88,0
12163,-0.08,0.06,9.88,0
12168,-0.01,0.06,9.88,0
12172,-0.17,0.06,9.89,0
12177,0.02,0.06,9.88,0
12181,-0.11,0.06,9.87,0
12186,0.08,0.06,9.88,0
12190,-0.01,0.06,9.88,0
12194,-0.01,0.06,9.88,0
12199,0.05,0.06,9.88,0
12203,-0.01,0.06,9.87,0
12208,0.08,0.06,9.88,0
12213,0.02,0.06,9.88,0
12217,-0.21,0.06,9.88,0
12222,0.12,0.06,9.85,0
12227,0.02,0.06,9.87,0
12232,-0.11,0.06,9.89,0
12236,0.02,0.06,9.89,0
12241,-0.08,0.06,9.86,0
12245,-0.08,0.06,9.86,0
12250,-0.14,0.06,9.88,0
12255,0.02,0.06,9.87,0
12259,-0.08,0.06,9.85,0
12264,-0.01,0.06,9.87,0
12268,-0.14,0.06,9.89,0
12273,0.05,0.05,9.89,0
12277,-0.08,0.06,9.88,0
12282,0.05,0.06,9.89,0
12286,-0.08,0.06,9.90,0
12291,0.02,0.06,9.88,0
12295,-0.11,0.06,9.89,0
12299,-0.08,0.06,9.88,0
12304,-0.08,0.06,9.88,0
12309,0.02,0.06,9.88,0
12313,-0.11,0.06,9.87,0
12318,-0.01,0.06,9.84,0
12322,-0.14,0.06,9.87,0
12326,-0.01,0.06,9.88,0
12331,0.02,0.06,9.89,0
12335,0.05,0.06,9.89,0
12375,-0.08,0.06,9.86,0
12375,-0.04,0.06,9.85,0
12382,-0.01,0.06,9.85,0
12384,-0.01,0.06,9.88,0
12389,-0.04,0.06,9.88,0
12393,0.02,0.06,9.88,0
12398,0.02,0.06,9.88,0
12402,-0.01,0.06,9.89,0
12406,-0.14,0.06,9.89,0
12410,0.02,0.06,9.88,0
12414,-0.01,0.06,9.89,0
12419,-0.01,0.06,9.88,0
12423,-0.04,0.06,9.88,0
12427,-0.11,0.06,9.86,0
12432,-0.11,0.06,9.88,0
12436,-0.08,0.06,9.89,0
12440,-0.11,0.06,9.88,0
12445,-0.14,0.06,9.85,0
12450,0.15,0.06,9.88,0
12454,0.05,0.06,9.86,0
12459,-0.08,0.06,9.89,0
12463,-0.11,0.06,9.89,0
12467,0.02,0.06,9.85,0
12472,-0.11,0.06,9.87,0
12477,0.02,0.06,9.88,0
12481,-0.14,0.06,9.88,0
12485,-0.14,0.06,9.88,0
12490,-0.17,0.06,9.86,0
12494,-0.21,0.06,9.88,0
12498,-0.08,0.06,9.86,0
12502,-0.01,0.06,9.86,0
12507,0.05,0.06,9.88,0
12511,0.02,0.06,9.88,0
12515,-0.11,0.06,9.87,0
12520,-0.04,0.06,9.88,0
12524,-0.11,0.06,9.88,0
12528,-0.01,0.06,9.87,0
12533,0.02,0.06,9.87,0
12537,-0.11,0.06,9.89,0
12542,-0.08,0.06,9.90,0
12547,0.02,0.06,9.88,0
12552,-0.01,0.06,9.87,0
12557,-0.17,0.06,9.87,0
12594,0.05,0.06,9.88,0
12594,0.08,0.06,9.85,0
12599,-0.14,0.06,9.88,0
12604,-0.08,0.06,9.88,0
12609,-0.01,0.06,9.88,0
12613,0.02,0.06,9.90,0
12617,0.02,0.06,9.89,0
12622,0.08,0.06,9.89,0
12626,0.05,0.06,9.87,0
12631,-0.01,0.06,9.89,0
12635,-0.11,0.06,9.89,0
12639,0.05,0.06,9.88,0
12643,-0.11,0.06,9.87,0
12648,-0.08,0.06,9.88,0
12653,-0.11,0.06,9.86,0
12657,-0.08,0.06,9.89,0
12661,-0.14,0.06,9.89,0
12666,0.08,0.06,9.87,0
12670,-0.04,0.06,9.88,0
12674,-0.08,0.06,9.88,0
12678,-0.14,0.06,9.88,0
12683,-0.14,0.06,9.88,0
12687,-0.01,0.06,9.88,0
12692,-0.11,0.06,9.88,0
12696,0.05,0.06,9.89,0
12700,0.02,0.06,9.88,0
12704,-0.08,0.06,9.88,0
12709,0.18,0.06,9.88,0
12714,0.02,0.06,9.86,0
12718,-0.01,0.06,9.88,0
12723,-0.21,0.06,9.88,0
12727,-0.04,0.06,9.88,0
12732,-0.01,0.06,9.88,0
12736,-0.11,0.06,9.87,0
12740,0.02,0.06,9.88,0
12745,0.02,0.06,9.88,0
12749,-0.11,0.06,9.88,0
12753,0.05,0.06,9.89,0
12758,0.05,0.06,9.88,0
12762,-0.11,0.06,9.88,0
12766,0.02,0.06,9.88,0
12770,-0.11,0.06,9.88,0
12775,-0.08,0.06,9.90,0
12779,0.02,0.06,9.89,0
12783,0.05,0.06,9.88,0
12787,0.08,0.06,9.86,0
12792,-0.17,0.06,9.85,0
12796,0.15,0.06,9.88,0
12801,-0.04,0.06,9.87,0
12805,-0.04,0.06,9.88,0
12809,0.02,0.06,9.89,0
12813,-0.01,0.06,9.88,0
12818,-0.01,0.06,9.87,0
12823,0.02,0.06,9.88,0
12828,0.02,0.06,9.88,0
12833,-0.11,0.06,9.88,0
12838,-0.08,0.06,9.88,0
12842,0.02,0.06,9.87,0
12847,0.02,0.06,9.88,0
12852,-0.11,0.06,9.87,0
12893,0.05,0.06,9.88,0
12893,0.02,0.06,9.88,0
12898,-0.01,0.06,9.87,0
12903,0.02,0.06,9.88,0
12908,0.05,0.06,9.88,0
12912,-0.17,0.06,9.88,0
12917,0.05,0.06,9.86,0
12921,-0.14,0.06,9.85,0
12926,-0.04,0.06,9.86,0
12930,-0.08,0.06,9.85,0
12935,-0.14,0.06,9.88,0
12939,-0.14,0.06,9.86,0
12944,0.02,0.06,9.87,0
12949,0.05,0.06,9.88,0
12953,-0.01,0.06,9.87,0
12957,-0.01,0.06,9.89,0
12962,-0.01,0.06,9.89,0
12966,0.05,0.06,9.88,0
12970,-0.11,0.06,9.87,0
12975,-0.04,0.06,9.87,0
12979,-0.14,0.06,9.88,0
12984,0.05,0.06,9.88,0
12989,-0.17,0.06,9.88,0
12994,-0.11,0.06,9.88,0
12998,0.02,0.06,9.88,0
13002,0.02,0.06,9.87,0
13006,0.05,0.06,9.88,0
13011,-0.04,0.06,9.87,0
13015,-0.01,0.06,9.89,0
13020,-0.14,0.06,9.89,0
13025,0.05,0.06,9.88,0
13029,-0.08,0.06,9.89,0
13034,-0.04,0.05,9.87,0
13038,0.05,0.06,9.88,0
13043,-0.04,0.06,9.88,0
13047,-0.08,0.06,9.88,0
13051,0.02,0.06,9.88,0
13056,-0.11,0.06,9.87,0
13060,-0.11,0.06,9.88,0
13065,0.02,0.06,9.87,0
13069,-0.01,0.06,9.86,0
13073,-0.11,0.06,9.88,0
13077,0.02,0.06,9.87,0
13082,-0.11,0.06,9.87,0
13087,0.02,0.06,9.89,0
13091,0.05,0.05,9.85,0
13095,-0.01,0.06,9.85,0
13100,-0.01,0.06,9.86,0
13104,-0.08,0.06,9.88,0
13109,0.02,0.06,9.88,0
13113,-0.08,0.06,9.88,0
13118,-0.01,0.06,9.86,0
13123,0.08,0.06,9.88,0
13128,-0.08,0.06,9.88,0
13133,-0.04,0.06,9.85,0
13137,-0.08,0.06,9.89,0
13142,-0.04,0.06,9.88,0
13146,0.15,0.06,9.89,0
13150,0.08,0.06,9.87,0
13154,-0.04,0.06,9.87,0
13159,-0.01,0.06,9.88,0
13163,-0.17,0.06,9.88,0
13167,0.05,0.06,9.88,0
13172,0.02,0.06,9.89,0
13176,-0.04,0.06,9.87,0
13181,-0.01,0.06,9.85,0
13186,-0.01,0.06,9.88,0
13191,-0.04,0.06,9.88,0
13195,-0.17,0.06,9.88,0
13200,-0.11,0.06,9.89,0
13205,-0.08,0.06,9.87,0
13210,-0.04,0.06,9.88,0
13214,-0.01,0.06,9.89,0
13218,0.02,0.06,9.89,0
13222,0.05,0.06,9.88,0
13226,-0.01,0.06,9.88,0
13230,0.02,0.06,9.86,0
13235,-0.04,0.06,9.88,0
13239,-0.14,0.06,9.87,0
13244,-0.01,0.06,9.88,0
13249,-0.01,0.06,9.88,0
13253,-0.17,0.06,9.88,0
13257,-0.01,0.06,9.88,0
13262,-0.08,0.06,9.89,0
13266,-0.14,0.06,9.87,0
13271,0.02,0.06,9.87,0
13276,-0.17,0.06,9.89,0
13280,0.08,0.06,9.88,0
13285,-0.04,0.06,9.88,0
13289,0.02,0.06,9.89,0
13293,-0.01,0.06,9.87,0
13297,-0.01,0.06,9.88,0
13301,-0.08,0.06,9.90,0
13306,0.05,0.06,9.87,0
13311,-0.01,0.06,9.88,0
13315,0.08,0.06,9.88,0
13320,-0.04,0.06,9.88,0
13324,0.02,0.06,9.89,0
13328,0.08,0.06,9.89,0
13333,-0.04,0.06,9.87,0
13374,-0.11,0.06,9.88,0
13374,0.02,0.06,9.89,0
13381,-0.11,0.06,9.89,0
13384,-0.01,0.06,9.88,0
13389,-0.08,0.06,9.89,0
13393,0.08,0.06,9.87,0
13398,0.05,0.06,9.89,0
13402,-0.08,0.06,9.88,0
13406,-0.14,0.06,9.88,0
13411,-0.04,0.06,9.88,0
13415,0.02,0.06,9.87,0
13420,-0.04,0.06,9.85,0
13425,-0.04,0.06,9.88,0
13430,0.05,0.06,9.88,0
13434,0.02,0.06,9.88,0
13439,-0.14,0.05,9.86,0
13443,-0.08,0.06,9.88,0
13448,-0.08,0.06,9.89,0
13453,-0.01,0.05,9.89,0
13457,-0.01,0.06,9.88,0
13462,-0.08,0.06,9.87,0
13466,-0.04,0.06,9.88,0
13471,-0.04,0.06,9.88,0
13475,0.15,0.06,9.88,0
13480,-0.11,0.06,9.85,0
13484,0.02,0.06,9.88,0
13488,0.02,0.06,9.88,0
13493,-0.14,0.06,9.86,0
13498,-0.01,0.06,9.88,0
13502,0.02,0.06,9.88,0
13507,-0.24,0.06,9.90,0
13511,0.02,0.06,9.88,0
13515,-0.17,0.06,9.88,0
13520,0.05,0.06,9.88,0
13524,-0.11,0.06,9.88,0
13528,0.05,0.06,9.85,0
13533,0.05,0.06,9.88,0
13537,0.08,0.06,9.87,0
13541,0.21,0.06,9.89,0
13545,0.02,0.06,9.88,0
13549,0.02,0.05,9.88,0
13554,-0.11,0.06,9.86,0
13558,0.02,0.06,9.90,0
13562,-0.11,0.06,9.89,0
13567,0.08,0.06,9.86,0
13571,0.08,0.06,9.85,0
13575,-0.11,0.06,9.90,0
13580,0.08,0.06,9.88,0
13584,-0.04,0.06,9.87,0
13589,-0.01,0.06,9.86,0
13593,-0.11,0.06,9.88,0
13598,-0.04,0.06,9.88,0
13602,0.02,0.06,9.88,0
13606,-0.17,0.06,9.87,0
13611,-0.08,0.06,9.88,0
13616,-0.01,0.06,9.88,0
13621,-0.04,0.06,9.88,0
13625,-0.04,0.06,9.88,0
13630,-0.11,0.06,9.88,0
13635,0.02,0.06,9.88,0
13639,0.02,0.06,9.88,0
13644,-0.04,0.06,9.89,0
13648,-0.11,0.06,9.87,0
13653,0.08,0.06,9.88,0
13657,-0.14,0.06,9.88,0
13662,0.05,0.06,9.88,0
13666,-0.04,0.06,9.89,0
13670,-0.01,0.81,9.42,0
13675,0.08,0.58,1.45,0
13679,-0.04,0.54,1.30,0
13684,0.08,0.60,1.35,0
13688,1.99,3.62,4.60,0
13693,1.70,3.83,6.25,0
13698,1.38,3.95,7.30,0
13702,1.02,4.06,7.98,0
13706,1.02,4.19,8.47,0
13711,0.66,4.30,8.81,0
13715,0.57,4.39,9.04,0
13720,0.60,4.46,9.20,0
13725,0.50,4.51,9.30,0
13729,0.37,4.57,9.35,0
13734,0.47,4.68,9.46,0
13738,0.41,4.76,9.52,0
13742,0.25,4.83,9.54,0
13747,0.34,4.85,9.59,0
13751,0.41,4.93,9.59,0
13755,0.41,4.96,9.63,0
13760,0.41,4.98,9.65,0
13764,0.28,5.02,9.67,0
13769,0.28,5.07,9.67,0
13774,0.31,5.08,9.70,0
13779,0.37,5.09,9.71,0
13783,0.18,5.10,9.71,0
13788,0.31,5.12,9.74,0
13793,0.25,5.11,9.73,0
13798,0.15,5.17,9.75,0
13803,0.31,5.20,9.77,0
13841,0.41,5.36,9.79,0
13841,0.28,5.36,9.82,0
13848,0.08,5.38,9.79,0
13850,0.05,5.38,9.83,0
13855,0.21,5.36,9.83,0
13859,0.18,5.36,9.84,0
13864,0.15,5.30,9.82,0
13868,0.18,5.26,9.83,0
13873,0.31,5.42,9.83,0
13877,0.21,5.47,9.85,0
13882,0.31,5.46,9.83,0
13886,0.31,5.49,9.84,0
13891,0.21,5.46,9.85,0
13896,0.21,5.52,9.86,0
13900,0.25,5.39,9.86,0
13905,0.28,5.59,9.86,0
13909,0.08,5.61,9.87,0
13913,0.25,5.59,9.88,0
13917,0.34,5.72,9.84,0
13922,0.28,5.70,9.87,0
13927,0.21,5.78,9.86,0
13931,0.21,5.80,9.85,0
13935,0.15,5.78,9.85,0
13940,0.21,5.86,9.87,0
13944,0.25,5.90,9.87,0
13948,0.15,5.90,9.88,0
13953,0.15,5.88,9.86,0
13958,0.28,5.98,9.88,0
13962,0.28,6.01,9.86,0
13967,0.21,5.98,9.87,0
13971,0.21,5.88,9.85,0
13976,0.28,6.09,9.85,0
13980,0.28,6.12,9.85,0
13984,0.21,6.11,9.86,0
13988,0.25,6.06,9.88,0
13993,0.25,6.19,9.88,0
13998,0.21,6.20,9.85,0
14002,0.18,6.09,9.86,0
14007,0.37,6.33,9.88,0
14011,0.21,6.37,9.88,0
14015,0.21,6.34,9.85,0
14020,0.21,6.32,9.85,0
14024,0.34,6.36,9.85,0
14028,0.31,6.36,9.88,0
14033,0.28,6.37,9.87,0
14037,0.08,6.32,9.88,0
14042,0.28,6.29,9.88,0
14047,0.25,6.29,9.88,0
14052,0.28,6.37,9.85,0
14056,0.21,6.37,9.87,0
14061,0.21,6.24,9.88,0
14066,0.02,6.06,9.86,0
14071,0.02,5.99,9.89,0
14076,-0.04,5.84,9.85,0
14080,0.08,5.72,9.88,0
14084,0.08,5.53,9.88,0
14089,-0.04,5.46,9.88,0
14093,-0.14,5.26,9.88,0
14098,-0.14,5.25,9.88,0
14102,0.02,4.86,9.89,0
14106,-0.01,5.03,9.88,0
14111,0.08,4.94,9.89,0
14116,-0.01,4.94,9.86,0
14120,-0.75,2.92,9.92,0
14125,-0.72,2.30,9.90,0
14129,-0.56,2.40,9.91,0
14133,-0.72,2.15,9.88,0
14138,-0.46,1.68,9.88,0
14142,-0.53,1.54,9.87,0
14146,-0.46,1.47,9.87,0
14151,-0.43,1.21,9.88,0
14155,-0.37,1.19,9.88,0
14159,-0.33,1.18,9.87,0
14163,-0.46,1.17,9.87,0
14167,-0.46,1.28,9.85,0
14171,-0.24,1.04,9.88,0
14176,-0.27,1.21,9.87,0
14180,-0.11,1.06,9.88,0
14184,-0.27,1.00,9.88,0
14189,-0.11,1.05,9.89,0
14194,-0.27,0.92,9.87,0
14198,-0.11,0.81,9.87,0
14202,-0.11,0.67,9.88,0
14206,-0.04,0.60,9.85,0
14211,-0.11,0.60,9.89,0
14216,-0.01,0.43,9.88,0
14221,-0.27,0.41,9.88,0
14225,-0.01,0.32,9.88,0
14230,-0.11,0.30,9.88,0
14234,0.02,0.21,9.88,0
14239,-0.14,0.15,9.86,0
14244,-0.01,0.13,9.90,0
14249,0.15,0.09,9.86,0
14253,0.15,0.06,9.88,0
14257,0.08,0.06,9.88,0
14262,-0.17,0.06,9.89,0
14266,-0.14,0.06,9.89,0
14270,0.02,0.06,9.85,0
14277,0.02,0.06,9.89,0
14279,-0.04,0.06,9.88,0
14321,-0.11,0.06,9.88,0
14321,-0.14,0.06,9.89,0
14327,0.15,0.06,9.88,0
14330,-0.01,0.06,9.88,0
14336,-0.14,0.06,9.88,0
14339,-0.08,0.06,9.88,0
14344,-0.14,0.06,9.88,0
14349,0.08,0.06,9.89,0
14354,-0.21,0.06,9.85,0
14358,-0.01,0.06,9.88,0
14362,-0.01,0.06,9.88,0
14367,-0.08,0.06,9.87,0
14372,-0.08,0.06,9.88,0
14376,0.05,0.06,9.88,0
14381,-0.01,0.06,9.86,0
14386,0.02,0.06,9.88,0
14390,-0.01,0.06,9.89,0
14394,-0.21,0.06,9.86,0
14399,0.05,0.06,9.90,0
14404,0.05,0.06,9.88,0
14408,-0.04,0.06,9.88,0
14412,-0.04,0.06,9.88,0
14417,0.02,0.06,9.88,0
14421,-0.11,0.06,9.86,0
14425,-0.01,0.06,9.90,0
14432,0.02,0.06,9.87,0
14435,-0.11,0.06,9.88,0
14440,0.02,0.06,9.88,0
14444,0.02,0.06,9.88,0
14448,-0.04,0.06,9.88,0
14452,-0.04,0.06,9.88,0
14456,-0.01,0.06,9.88,0
14461,-0.04,0.06,9.88,0
14465,-0.01,0.06,9.89,0
14470,0.02,0.06,9.88,0
14474,-0.11,0.06,9.88,0
14478,-0.17,0.06,9.89,0
14482,-0.08,0.06,9.89,0
14487,0.02,0.06,9.86,0
14491,0.02,0.06,9.88,0
14495,-0.04,0.06,9.89,0
14499,-0.01,0.06,9.86,0
14504,-0.01,0.06,9.89,0
14509,0.02,0.06,9.90,0
14513,-0.01,0.06,9.89,0
14557,-0.14,0.06,9.90,0
14557,-0.01,0.06,9.90,0
14564,-0.08,0.06,9.86,0
14566,0.08,0.06,9.88,0
14571,0.05,0.06,9.88,0
14576,-0.01,0.06,9.89,0
14580,0.02,0.06,9.86,0
14584,-0.11,0.06,9.88,0
14588,-0.04,0.06,9.88,0
14593,-0.01,0.06,9.90,0
14598,-0.14,0.06,9.90,0
14602,-0.01,0.06,9.88,0
14607,0.02,0.06,9.89,0
14611,-0.17,0.06,9.89,0
14615,-0.08,0.06,9.89,0
14619,-0.17,0.06,9.86,0
14624,0.02,0.06,9.88,0
14629,-0.04,0.05,9.89,0
14633,0.02,0.06,9.88,0
14637,0.05,0.06,9.87,0
14641,-0.04,0.06,9.88,0
14646,0.05,0.06,9.89,0
14650,-0.14,0.06,9.88,0
14654,0.02,0.06,9.88,0
14659,-0.08,0.06,9.88,0
14663,-0.01,0.06,9.87,0
14667,0.02,0.06,9.88,0
14672,-0.01,0.06,9.89,0
14676,-0.11,0.06,9.87,0
14680,0.05,0.06,9.88,0
14684,0.08,0.06,9.88,0
14688,-0.08,0.06,9.89,0
14692,0.05,0.06,9.87,0
14697,-0.01,0.06,9.88,0
14702,0.02,0.06,9.88,0
14707,0.02,0.06,9.87,0
14712,-0.01,0.06,9.88,0
14716,-0.14,0.06,9.88,0
14721,-0.01,0.06,9.88,0
14726,0.02,0.06,9.88,0
14731,0.05,0.06,9.88,0
14736,0.05,0.05,9.85,0
14741,-0.17,0.06,9.88,0
14745,-0.17,0.06,9.87,0
14749,-0.11,0.06,9.88,0
14753,-0.01,0.06,9.85,0
14757,-0.11,0.06,9.87,0
14762,-0.04,0.06,9.90,0
14766,0.08,0.06,9.88,0
14771,0.02,0.06,9.88,0
14775,-0.21,0.06,9.89,0
14780,-0.04,0.06,9.86,0
14785,-0.08,0.06,9.89,0
14790,-0.01,0.06,9.88,0
14794,0.02,0.06,9.86,0
14834,0.02,0.06,9.89,0
14834,-0.21,0.06,9.88,0
14840,0.05,0.06,9.86,0
14843,-0.01,0.06,9.90,0
14848,0.02,0.06,9.88,0
14852,0.05,0.06,9.87,0
14857,-0.08,0.06,9.89,0
14861,-0.11,0.06,9.90,0
14865,-0.04,0.06,9.89,0
14870,-0.04,0.06,9.87,0
14875,-0.01,0.06,9.87,0
14879,-0.08,0.06,9.88,0
14883,0.05,0.06,9.89,0
14888,0.15,0.06,9.87,0
14892,-0.04,0.06,9.86,0
14896,0.05,0.06,9.89,0
14901,0.05,0.06,9.87,0
14906,-0.01,0.06,9.89,0
14911,-0.01,0.06,9.87,0
14916,0.08,0.06,9.88,0
14921,-0.11,0.06,9.88,0
14925,-0.01,0.06,9.89,0
14930,-0.01,0.06,9.88,0
14934,0.05,0.06,9.86,0
14939,-0.01,0.06,9.88,0
14943,-0.01,0.06,9.90,0
14948,0.02,0.06,9.86,0
14953,0.02,0.06,9.88,0
14957,-0.04,0.06,9.86,0
14961,0.08,0.06,9.88,0
14966,0.02,0.06,9.87,0
14971,-0.04,0.06,9.86,0
14975,0.02,0.06,9.90,0
14980,-0.04,0.06,9.88,0
14984,-0.08,0.06,9.88,0
14988,-0.11,0.06,9.87,0
14993,-0.11,0.06,9.88,0
14997,-0.01,0.06,9.87,0
15002,0.05,0.06,9.88,0
15007,0.02,0.06,9.89,0
15011,0.02,0.06,9.88,0
15016,-0.04,0.06,9.89,0
15020,-0.04,0.06,9.88,0
15025,-0.01,0.06,9.89,0
15029,-0.14,0.06,9.89,0
15034,0.05,0.06,9.88,0
15038,-0.01,0.06,9.88,0
15042,-0.11,0.06,9.90,0
15047,0.15,0.06,9.88,0
15051,-0.11,0.06,9.89,0
15056,0.02,0.06,9.88,0
15060,0.02,0.06,9.85,0
15064,-0.01,0.06,9.85,0
15070,0.02,0.06,9.90,0
15116,0.05,0.06,9.87,0
15116,0.02,0.06,9.88,0
15121,0.05,0.06,9.88,0
15126,-0.08,0.06,9.87,0
15131,0.02,0.06,9.88,0
15136,-0.04,0.06,9.87,0
15140,-0.08,0.07,9.88,0
15144,-0.11,0.06,9.87,0
15149,-0.01,0.06,9.89,0
15153,0.02,0.06,9.88,0
15158,-0.11,0.06,9.88,0
15162,-0.14,0.06,9.87,0
15167,0.05,0.06,9.88,0
15171,0.34,0.06,9.87,0
15176,-0.11,0.06,9.88,0
15180,-0.08,0.06,9.86,0
15185,-0.04,0.06,9.88,0
15190,-0.01,0.06,9.87,0
15194,-0.08,0.06,9.87,0
15199,-0.11,0.06,9.87,0
15203,-0.04,0.06,9.88,0
15207,0.02,0.06,9.88,0
15211,0.02,0.06,9.88,0
15216,-0.08,0.06,9.88,0
15220,-0.01,0.06,9.88,0
15225,-0.01,0.06,9.86,0
15230,0.08,0.06,9.88,0
15234,-0.01,0.06,9.86,0
15239,0.08,0.06,9.87,0
15243,0.05,0.06,9.87,0
15247,-0.01,0.06,9.88,0
15252,0.05,0.06,9.90,0
15257,0.05,0.06,9.89,0
15262,0.02,0.06,9.86,0
15266,0.02,0.06,9.88,0
15270,-0.21,0.06,9.86,0
15274,0.02,0.06,9.86,0
15279,-0.04,0.06,9.88,0
15283,-0.11,0.06,9.89,0
15287,0.02,0.06,9.88,0
15291,-0.08,0.06,9.87,0
15296,-0.01,0.06,9.87,0
15301,-0.04,0.06,9.88,0
15305,-0.08,0.06,9.89,0
15310,0.02,0.06,9.88,0
